2019-06-07 19:27:00		Türkiye	AKP'li isim,  Ekrem İmamoğlu'na oy verenleri 'hasta' ilan etti https://t.co/z8A8Jx6OWm
2019-06-07 19:26:59		Kadıköy	Açıklama yapmam farz oldu ben partici değilim. Parti tutmam fanatik olduğum tek konu FBdir!Chpli ADD başkanı Suheyl Batum'a yazdıklarım orada,İmamoğluna söylediklerim ortada!Şimdi de AKP'nin en 2.Adamının söyledikleri ortada ben hep diyorum FB'nin karşısına olanın karşındayım
2019-06-07 19:26:58		Türkiye	"⏰doğru ise bu haber, AKP İBB seçimlerinden ümidi kesti...😹

Yaşar Okuyan

AKP, İBB'nin milyonluk mülklerini başka belediyeye aktarıyor

https://t.co/hyQyL3YJ6M"
2019-06-07 19:26:52		Muratlı, Türkiye	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:26:44		Bursa, Türkiye	"İmamoğlu'na açık davetiye.
Sayın İmamoğlu lütfen seçimlere bu kadar asılma!
Kıyma AKP'ye!
Bu parti her durumda İstanbul'u vermemek için direnecek.
Bu seçimi de alırsan bir bahane ile tekrar iptal ederler
Temmuz sıcağında İstanbulluyu üçüncü kez sandık başına mecbur etme..😁"
2019-06-07 19:26:28		ANKARA	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:26:25		 GİRESUN / ŞİŞLİ / İSTANBUL	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:26:09		Kahramanmaraş, Türkiye	@SevketApuhan @uzdrnesrinunal Şevket bey ülkücüler akp ve CHP bin vagonu oldu Bilge lider Bahçeli sayesinde
2019-06-07 19:26:05		Türkiye	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:25:57		İstanbul	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:25:56		İstanbul, Türkiye	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:25:50		Maldives	RT @yasarokuyan: AKP, İBB'nin milyonluk mülklerini başka belediyeye aktarıyor https://t.co/gVlRSqWB09
2019-06-07 19:25:22		Karşıyaka	RT @demirdenizchp: AKP Esenler Belediye Başkanı Tevfik Göksu, '8 aydır iş bulamıyorum' diyen bir vatandaşı elinin tersiyle kovdu. https://t…
2019-06-07 19:25:15		istanbul	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:25:14		İstanbul, Türkiye	"RT @nurdann_vara: EYT mecliste partilerin tavır ve tutumuna da bakıyor. Mesela Akp ve MHP nin tutumlarına.
Önergemizi gerekçe bile sunmadan…"
2019-06-07 19:25:06		ANKARA	RT @yasarokuyan: AKP, İBB'nin milyonluk mülklerini başka belediyeye aktarıyor https://t.co/gVlRSqWB09
2019-06-07 19:25:05		Belgium Bruksel	RT @ismailsaymaz: AKP’li Tatvan Belediyesi, Türkçe’nin yanı sıra Kürtçe yazılı mezarlık tabelasını kaldırdı. İlginç olan şu: bu tabelayı, 2…
2019-06-07 19:25:04		Ataşehir, İstanbul	RT @canselim19O7: Bu aşamadan sonra AKp'ye oy verecek her Fenerbahçeli Berrat Albayrak'ın sözlerini onaylamış sayılır! Ve Trabzon Spor'un ş…
2019-06-07 19:25:01		Ankara, Türkiye	"Bakınız, Ahmet Hakan yine ""eheh bakın Binali Yıldırım sempatik"" muhabbeti yapıyor. Kripto AKP'li. https://t.co/RF9HgSbPws"
2019-06-07 19:25:00		Fenerbahçe Cumhuriyeti	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:25:00		Türkiye	AKP'li isim,  Ekrem İmamoğlu'na oy verenleri 'hasta' ilan etti https://t.co/VHmEd1m4B4
2019-06-07 19:24:45		İşadamı Çanakkale-istanbul	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:24:32		Beşiktaş	Binali Yıldırım'ın önerisini '' Uğur Dündar onların gözünde bile dürüst gazeteci'' gibi okumalar çok sığ. Eğer ezkaza öyle bir şey olursa programın sonunda yine her zamanki gibi mağdur resmini AKP çizer. Umarım bu öneri gerçek olmaz...
2019-06-07 19:23:59		istanbul	@mmustafauzun ve halen içerde 28 subatcilarin mahkum ettigi mazlumlar var, neden en azindan yeniden yargilanma hakkina kavusmadilar, Kahrolsun AKP diye mi bagiralim illa!
2019-06-07 19:23:51		İstanbul, Türkiye	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:23:50		nazilli	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:23:46		İzmir	RT @sabansevinc2: Davutoğlu’nun partisine geçeceği söylenen AKP Milletvekili @drorhanatalay65’dan @RTErdogan’a ağır eleştiri: Enderun terav…
2019-06-07 19:23:45		Türkiye	"25 yılda Ankara'yı betona gömdün .
Seni ònce reisin sonra da AKP'yi Ankara halkı ıskartaya çıkardı.
Anca twitter dan kolpalarına veryansîn edersin.
https://t.co/t735pAe6Ps"
2019-06-07 19:23:36		Istanbul	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:23:34		Beşiktaş 	@YolTV @barisyarkadas ulan bu akp gibi bi kanser olmasa yemin ediyorum bu amina kosum chp si %15 i geçemez
2019-06-07 19:23:27		Türkiye	Istanbul adayı Ekrem Imamoğlu ama https://t.co/VKbJOpihjJ
2019-06-07 19:23:25		Ankara, Türkiye	@59hozer @caglarcilara Madem belli başlı adamlar bu ayrıcalıktan yararlaniyorsa imamoğlunun ne eksiği var,,,anasının ak sütü gibi helal ve hakediyor,,,vip sadece akp ve yalakalarinin tekelinde olmamalı,,,
2019-06-07 19:23:20		Ankara	RT @yasarokuyan: AKP, İBB'nin milyonluk mülklerini başka belediyeye aktarıyor https://t.co/gVlRSqWB09
2019-06-07 19:23:20		İzmir, Türkiye	RT @yasarokuyan: AKP, İBB'nin milyonluk mülklerini başka belediyeye aktarıyor https://t.co/gVlRSqWB09
2019-06-07 19:23:18		İstanbul, Türkiye	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:23:08		Antalya/Turkei	"@feyzaltun https://t.co/6PQBKAWojO 
Baskanim ama ibneler akp yi destekliyor nasıl olacak şimdi 😂😂"
2019-06-07 19:23:00		Antalya	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:22:49		Eskişehir	"RT @YucelBalli: @drbetulsayan Hepinize tek tekte olsa söylemekten bıkmayacağım. Chp'nin adayı değil 
Seçilmiş Istanbul Büyük Şehir Belediye…"
2019-06-07 19:22:48		Antalya, Türkiye	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:22:43		Kırkpınar	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:22:39		Maldives	"RT @izmirgibi: AKP'li Esenler Belediye Başkanı Tevfik Göksu
""8 aydır iş bulamıyorum"" diyen
yurttaşı elinin tersiyle kovdu..

Bunlar değil m…"
2019-06-07 19:22:34		İstanbul, Türkiye	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:22:29		Çankaya 	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:22:15		ankara	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:22:13		İSTANBUL	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:22:01		On the Earth	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:22:00		Türkiye	AKP'li isim,  Ekrem İmamoğlu'na oy verenleri 'hasta' ilan etti https://t.co/yv2l8TxuBq
2019-06-07 19:21:50		istanbul	"@06melihgokcek Ya Melih yazık sana, Bülent Arınç bile biyerlere monte edildi sen dışarda kaldın. 
Anla artık bu şekilde olmaz akp seni gözden çıkardı"
2019-06-07 19:21:28		Beşiktaş, İstanbul	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:21:22		Ankara	"@aliaktas7 AKP liler için farketmiyor.
17 yıl boyunca kendileri hangi yanlış işi yapmış iseler onu muhalefete çamur olarak atıyorlar. https://t.co/0pw4uTNhmv"
2019-06-07 19:21:15		Türkiye	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:21:14		Police State of TR	"RT @alicanuludag: AKP'nin adayı Binali Yıldırım, memleketi Erzincan'dan Diyarbakır'a hareketinden önce ""tek sıra"" halinde uğurlanmış. (FOTO…"
2019-06-07 19:21:02		Brazil	Binali Yıldırım'ın Ekrem İmamoğlu ile canlı yayına çıkma hazırlığı yaptığı dönemde, moderatör olarak Uğur Dündar'ı istemesi stratejidir. Devletin bütün resmî kurumları, TRT ve Anadolu Ajansı başta olmak üzere bütün Havuz ve Penguen medyası AKP için çalışırken...
2019-06-07 19:20:46		Ankara	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:20:42		Ķadıköy	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:20:19		Ankara, Türkiye	RT @rizlaplusdot: hep derim, sorun akp’li olmaları değil. hâlâ akp’li olmaları
2019-06-07 19:20:10		türkiye	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:20:05		Batı Almanya 🤟🏼	"RT @ali_haydar_12: AKP'li Esenler Belediye Başkanı Mehmet Tevfik Göksu, 8 aydır iş bulamıyorum diyen vatandaşa yaptığı hareketi.

AKP'nin g…"
2019-06-07 19:20:02		Canada	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:19:54		Adana, Türkiye	@ntv Berlin Büyük Şehir Belediye Başkan adayı olacakmış Akp’den
2019-06-07 19:19:47		Türkiye	"@tuckdigg mümkün değil. binali iki lafı bir araya getiremez. zaten demagoji yapmadan yapamaz. değil 3 dakika, 30 dakika sadece demagoji yapar zaten.

""muhtaç olduğun demagoji damarlarındaki siyasal islamda mevcuttur""
[akp'li atasözü]"
2019-06-07 19:19:33		Türkiye 	@burakfb1907_ Kardeşim ne fetösü arttık uyanalım atv fotomaç yenişafak damat hepsi mi fetöcü eğer fetöcülersr akp nin yüzde doksanı fetöcü mü ?
2019-06-07 19:19:28		Bursa, Türkiye	RT @orhansaribalchp: 2002 yılında 93 milyon dekar buğday üretimimiz AKP döneminde 73 milyon dekar alana düştü. AKP iktidarında 55 milyon to…
2019-06-07 19:19:15		Konyaaltı, Antalya	@ismaildukel @ayseucar5 Bunlar oy için Her türlü melaneti yapar .akp demek illet zillet https://t.co/hV8t0ZYxZvık iki yüzsüzlerinden bıktık usandık tivilerde görünce https://t.co/HrdO6ZO8QEğiştiriyorum. ...
2019-06-07 19:19:10		Türkiye	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:18:59		İstanbul, Türkiye	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:18:56		Çanakkale	İnanın, İnsanlık tarihi boyunca Akp gibi aşağılık bir siyasi akım gelmedi, bir daha da gelmeyecek.
2019-06-07 19:18:41		İstanbul, Türkiye	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:18:29		Trabzon, Türkiye	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:18:28		Gelibolu	@dexmod Hayır oyle gorunuyorlar sadece boylece vatansever oyların akp ye gitmesini istiyorlar
2019-06-07 19:18:23		Kayseri, Türkiye	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:18:17		Türkiye	@salmanilys Fetocu AKP
2019-06-07 19:18:04		biga	Akp.gidince orhan bursalının taş.....ları.büyüyecekmiş.bu yaştan sonra napçekse. https://t.co/XPsL92Zzly
2019-06-07 19:17:56		istanbul	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:17:56		Adana, Türkiye	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:17:47		Ev hanimi	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:17:44		Türkiye	"RT @TC_SERDARR: Hep beraber deliriyoruz...

AKP iktidarı ile birlikte ülke olarak içinde soğuk su dolu büyük bir kazana konduk, BOP projesi…"
2019-06-07 19:17:38		antalya	"7 Haziran 2015 seçimlerinde
Oyların %40,6'sını alan AKP, milletvekillerinin %46,4'ünü,
Oyların %12,6'sını alan BDP, milletvekillerinin %14,4'ünü,
Oyların %25,4'ünü alan CHP, milletvekillerinin %24,2'sini,
Oyların... https://t.co/bOTj3sIWLI"
2019-06-07 19:17:34		Türkiye	"RT @ali_haydar_12: AKP'li Esenler Belediye Başkanı Mehmet Tevfik Göksu, 8 aydır iş bulamıyorum diyen vatandaşa yaptığı hareketi.

AKP'nin g…"
2019-06-07 19:17:33		türkiye	"RT @yildizipek35: 🔴Bu toplumun yarısı AKP`nin çaldığını bildiği halde, ""çalıyor ama çalışıyor"" diyerek, hiç utanmadan nasıl destek verebili…"
2019-06-07 19:17:22		İSTANBUL	"RT @nurdann_vara: EYT mecliste partilerin tavır ve tutumuna da bakıyor. Mesela Akp ve MHP nin tutumlarına.
Önergemizi gerekçe bile sunmadan…"
2019-06-07 19:17:17		Türkiye	"Her yıl Temmuz ayında asgari ücrete 2. zam geliyordu ya!
İşte onu kaldıran iktidar AKP!
Asgari ücreti %20'lik vergi dilime sokup Mehmet Cengiz'in 425 miyon liralık vergi borcunu sıfırlayan AKP!
Bunu bile alkışlayan ve destek veren asgari ücretlilere zerre kadar acımıyorum..."
2019-06-07 19:17:16		Turkey	@Goksel66727190 ohaaaa demek böyle olacak chp gelince tamam o zaman oyumuz akp ye bizi çok pis ikna ettin yiğidim 😂😂😂 zeka seviyesi yüksek altroller istiyoruz eyyyyy akp duy sesimizi 🤣🤣
2019-06-07 19:16:59		Kocaeli, Türkiye	"RT @solhaberportali: AKP'li belediye başkanı '8 aydır işsizim' diyen yurttaşı elinin tersiyle kovdu

https://t.co/W95m8TBrzm https://t.co/5…"
2019-06-07 19:16:58		antalya	RT @mahmutkl: Akp,tüm stratejisini İmamoğlu'nu sinirlendirip görüntü yakalamak üzerine kurmuş.
2019-06-07 19:16:53		istanbul	"@CevdetAkbay @BY @ekrem_imamoglu Senin profluğunda bu kadarmış, AKP’nin itiraz dilekçesindeki yazan cümleyle algı yarat. 

YA-LAN-CI-SIN!!!"
2019-06-07 19:16:39		Moskova	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:16:32		İzmir	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:16:25		Ankara, Türkiye	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:16:14		İstanbul, Türkiye	RT @orhansaribalchp: 2002 yılında 93 milyon dekar buğday üretimimiz AKP döneminde 73 milyon dekar alana düştü. AKP iktidarında 55 milyon to…
2019-06-07 19:15:46		Mersin, Türkiye	RT @ORHANBURSALI: AKP. Türkiyenin en karanlık donemidir. Hayırlısıyla sona erecek.
2019-06-07 19:15:26		Adana, Türkiye	RT @siring: Şuna kısaca VİP’ten AKP’liler, Hükümetle iş yapan müteahhit  iş adamı , tarikat cemaat liderleri , parklar bahçeler müdürü’nün…
2019-06-07 19:15:17		Geneva	@mahmutakpinar1's account has been withheld in Turkey in response to a legal demand. Learn more.
2019-06-07 19:15:14		Istanbul, Turkey	"Halk AKP'den doğayı koumak için böyle boğuşuyor. #KuzeyOrmanları'nda direniyorsun #Longoz'a, #Yırca'da direniyorsun #Alakır'a ve yüzlercesine... Her delikten çıkıyorlar
#HasankeyfİçinGeçDeğil https://t.co/MyNt7s30u8"
2019-06-07 19:15:00		Türkiye	AKP'li isimden partisine eleştiri:  Hoş değil https://t.co/xigw5fKMDO
2019-06-07 19:14:58		Bursa	2002 yılında 93 milyon dekar buğday üretimimiz AKP döneminde 73 milyon dekar alana düştü. AKP iktidarında 55 milyon ton buğday ithalatına 14,8 milyar dolar ödeme yapıldı. Çiftçiden esirgenen para elin çiftçisine destek olarak verildi. @Kirca_1987 https://t.co/bWYiwpCUSB
2019-06-07 19:14:57		Ankara, Türkiye	"RT @jailedjournos: ""Devlet sırrı, gizli"" denen sayısız habere imza attı. Dağlıca, Hantepe, Gediktepe baskınları, Lahika Eylem Planı, AKP ka…"
2019-06-07 19:14:47		Hayatın anlamı Galatasaray...	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:14:37		instagram  oznur__can	RT @ismailsaymaz: İmamoğlu için, “Kazanırsa İstanbul’a imansızların putlarını dikecek” diyen AKP Erzurum Milletvekili İbrahim Aydemir kim d…
2019-06-07 19:14:29		Konyaaltı, Antalya	@atlasdogal @SahinCetiner15 Hemde ne şerefsiz  tilki.uzanamadiği.üzüme koruk der .bunlarda oyle iftira diz boyu.akp ağzıyla konuşuyorlar. Çatlasınlar. Herşey çok güzel olacak.
2019-06-07 19:14:28		Türkiye	@cagdasayhan72 @klncglu @Ahaber Akp iktidarı sağolsun satılacak bir şey kaldı mı ? 😉
