2019-06-07 19:25:01		Turkey	@HaLuK_BaBa @Turanblbl5 @BY @BA_Yildirim @ekrem_imamoglu @CHP_istanbulil @akpartiistanbul @RTErdogan @dbdevletbahceli @MHP_Bilgi @ikalin1 @varank Ben çek magduruyum çeke hapis cezasının kalkmasını istiyorum alacagımı vermiyorlar bemde borcumu ödeyemiyorum.bu yasanın degişmesi lazım en son şili ve arjantinde vardı orda bile degişti sadece türkiyede var.
2019-06-07 19:24:52		Sakarya, Türkiye	@filiz175 @Mukadderat__571 Erdoğan’ın servetinin 400 katı serveti var ama CHP’liler atgözlüğünü çıkartamadılar..
2019-06-07 19:24:45		İşadamı Çanakkale-istanbul	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:24:39		İstanbul, Türkiye	RT @kacsaatoldutv: CHP İstanbul Adayı’nın kendisine soru soran bir esnafa “Ukala”, “Senin beynin uyuşmuş” gibi hakaretlerinin görüntüsünü y…
2019-06-07 19:24:15		kastamonu/taşköprü	RT @uhutg: Ömer Turan'ı fazla ciddiye alıyorsunuz.Dün Ak Partiliydi bugün CHP li yarın da HDP li olur https://t.co/p2XCoFTsI5
2019-06-07 19:24:14		Aleppo, Syria	RT @kacsaatoldutv: CHP İstanbul Adayı’nın kendisine soru soran bir esnafa “Ukala”, “Senin beynin uyuşmuş” gibi hakaretlerinin görüntüsünü y…
2019-06-07 19:24:12		Tokat, Türkiye	"RT @AntepliMamato: Muhalefette iken:
Devletin valisine it
YSK üyelerine çete
Devlet  başkanına diktatör,
İktidarda iken:
Arapça ezanı yasak…"
2019-06-07 19:24:06		İstanbul, Türkiye	@medyafaresi @fatihportakal Hdp milletvekili Sırrı Sakık zamanında Mustafa Kemal’in askerleriyiz diyenlere İt sürüleridir demişti hem de mitingde, hiç fox da Haberini duydunuz mu? Tek kelime dahi etmeyen chp?!!?? Neden? Aklınız alıyor mu ? Almıyorsa zorlamayın .! Zorla olmaz.!
2019-06-07 19:24:02		Istanbul	RT @ismailsaymaz: Başbakan Bülent Ecevit’in 1968’de TBMM’deki bütçe görüşmelerinde CHP adına yaptığı konuşmayı içeren ‘Bu Düzen Değişmelidi…
2019-06-07 19:23:56		istanbul	@meldaonur 7 Haziran sonrası hükümet kurma görevini CHP’ye vermemek için süre sonuna kadar oyalamaları gibi oyalayıp bir şekilde bu programın olmamasını sağlayacaklarını düşünüyorum.
2019-06-07 19:23:50		nazilli	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:23:36		Istanbul	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:23:34		Beşiktaş 	@YolTV @barisyarkadas ulan bu akp gibi bi kanser olmasa yemin ediyorum bu amina kosum chp si %15 i geçemez
2019-06-07 19:23:18		İstanbul, Türkiye	"RT @Oz_Kemal_: @aliaktas7 @lvntozrn CHP'li olmak çok kolay; 
1. Her zaman halk TV izle,
2. Sürekli Ak partiye Erdoğan'a küfret,
3. Kılıçtar…"
2019-06-07 19:23:13		United Arab Emirates Dubai	"RT @haciykk: CHP'nin argümanı kalmadı ve VIP savunması yaparak ""Ama Sedat Peker VIP'ten geçiyor"" diye algı yaptılar; ne alakaysa?!
Sedat Pe…"
2019-06-07 19:22:49		Eskişehir	"RT @YucelBalli: @drbetulsayan Hepinize tek tekte olsa söylemekten bıkmayacağım. Chp'nin adayı değil 
Seçilmiş Istanbul Büyük Şehir Belediye…"
2019-06-07 19:22:48		Turkey 	@eczozgurozel Amma çok ağladın be küçük enişte.Madem muhtaç değil ne diye kibir e girip normal vatandaşlar gibi giriş yapmıyor.Adam sizin gibi kibirden  barut olmuş patlayacak.Yakında chp nin lideri ben olacam deyip çıkarsa şaşırmayız.
2019-06-07 19:22:29		Çankaya 	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:22:03		lara/antalya	@ikaraosmanoglu Enayi chp liler cebindeki 20 lirayi versin yardim etsin adam ozel jetle ucsun ohhh, birde tasarruftan dem vurasun
2019-06-07 19:21:36		Mardin, Türkiye	"RT @chp_gercekleri: Millet olarak geçmişi ve yaşananları çabuk unutubaliyoruz.

Tekrar tekrar toplumsal hafızayı tazelemek gerek...

İşte H…"
2019-06-07 19:20:47		Ankara, Türkiye	@ekrem_imamoglu Gerçek CHP li ler BUNLARDI. Bu CHP ABD nin taşeronu. CCC https://t.co/5ZYhvl8gaH
2019-06-07 19:20:45		ıstanbul	@yeniakit Adama hadi LAN oradan derler ne chp si  hdp si. Ordu valisi vip niye kapattığını veya Trabzon valisinin niye açtığını söylesinler. Mafyanın sanatçı bozuntularının vatan hainlerinin veya 80 bin oy alıp vekil olduğu adamların kullandığı ama 5milyon oy alan başkan niye kullanamıyor?
2019-06-07 19:20:13		İstanbul, Türkiye	RT @esrefbey34: @medyaadami CHP demek milletin iradesine seçim öncesi sığınıp aradağını bulamadığı an hakaret etmektir. https://t.co/wOyhDL…
2019-06-07 19:20:10		İstanbul	"RT @Ahaber: ""CHP adayı özür dilemeli"" https://t.co/a73yTznxZv"
2019-06-07 19:20:02		Canada	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:19:58		Batı Trakya,İstanbul,Fatih	"RT @haciykk: CHP'nin argümanı kalmadı ve VIP savunması yaparak ""Ama Sedat Peker VIP'ten geçiyor"" diye algı yaptılar; ne alakaysa?!
Sedat Pe…"
2019-06-07 19:19:57		Adana	"#EŞİTKORUNMAHAKKI
Bir vatandaşın Soylu’ya “Akıllı ol Soylu” demesinden  daha az çirkin ve tehlikeli değildir CHP Genel Bşk.Kemal Kılıçdaroğlu'na  hakaret etmek, yumruk atmak, ""Yakın O Evi"" demek !"
2019-06-07 19:19:45		ستانبول	"RT @ulketv: CHP adayı İmamoğlu valiye küfür etti!
Soylu: Allah kimseyi güç zehirlenmesine düşürmesin https://t.co/dd6TGNzzgP"
2019-06-07 19:19:10		Türkiye	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:19:07		Türkiye	@cumhuriyetgzt Ama o kalkıp CHP adayı gibi devletin valisine it demedi. Aradaki fark.
2019-06-07 19:18:59		İstanbul, Türkiye	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:18:41		Istanbul, Turkey	@Stratfor @SinanCiddi Ankara election was won by the CHP candidate and he is doing his job now which completely discounts this article’s claim. Same true for Mersin and Izmir.
2019-06-07 19:18:29		Trabzon, Türkiye	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:18:16		türkiye	@yilmazlrdnkubra @SahinCetiner15 Size teşekkür eden chp seçmeni arkadaşlarada ne olursa olsun bir valiye it demenin ahlaksızca ve kabaca olduğunu. İstanbul'a adaylığını koymuş bir kişinin sokak ağzıyla konuşmaması gerektiğini söylerseniz samimiyetiniz inandırıcı gelebelir.
2019-06-07 19:17:47		Bingöl, Türkiye	"RT @Yildiraycicek9: Çakma Karadenizli E.İmamoğlu’na PKK ve HDP desteği neyin karşılığında sağlanmaktadır?
PKK’nın siyasi alanı HDP’dir.HDP’…"
2019-06-07 19:17:38		antalya	"7 Haziran 2015 seçimlerinde
Oyların %40,6'sını alan AKP, milletvekillerinin %46,4'ünü,
Oyların %12,6'sını alan BDP, milletvekillerinin %14,4'ünü,
Oyların %25,4'ünü alan CHP, milletvekillerinin %24,2'sini,
Oyların... https://t.co/bOTj3sIWLI"
2019-06-07 19:17:34		Ankara	@ihacomtr CHP Lİ DE VATANDAŞ DEĞİL Mİ ? BİZDEN OLMAYANA İŞ DE YOK AŞ DA YOK HİZMET DE YOK YANİ
2019-06-07 19:17:32		Manisa	"RT @haciykk: CHP'nin argümanı kalmadı ve VIP savunması yaparak ""Ama Sedat Peker VIP'ten geçiyor"" diye algı yaptılar; ne alakaysa?!
Sedat Pe…"
